EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,RWY_END_ID,ILS_LOC_ID,SYSTEM_TYPE_CODE,ILS_COMP_TYPE_CODE,COMPONENT_STATUS,COMPONENT_STATUS_DATE,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,LAT_LONG_SOURCE_CODE,SITE_ELEVATION,MKR_FAC_TYPE_CODE,MARKER_ID_BEACON,COMPASS_LOCATOR_NAME,FREQ,NAV_ID,NAV_TYPE,LOW_POWERED_NDB_STATUS
2025/02/20,128.0,A,AL,ANB,ANNISTON,US,05,ANB,LS,OM,OPERATIONAL IFR,2011/08/30,33,32,3.6585,N,33.53434958,85,55,50.8501,W,-85.93079169,K,589.9,MR,AN,BOGGA,211.0,AN,NDB,
2025/02/20,164.0,A,AL,BHM,BIRMINGHAM,US,06,BHM,LS,IM,OPERATIONAL IFR,1981/03/02,33,33,12.2557,N,33.55340436,86,46,26.2265,W,-86.7739518,T,593.1,M,,,,,,
2025/02/20,164.0,A,AL,BHM,BIRMINGHAM,US,06,BHM,LS,OM,OPERATIONAL IFR,1980/12/24,33,30,41.396,N,33.51149888,86,50,44.2834,W,-86.84563427,T,569.0,MR,BH,MCDEN,224.0,BH,NDB,
2025/02/20,267.0,A,AL,DHN,DOTHAN,US,32,DHN,LS,OM,OPERATIONAL IFR,1971/04/23,31,15,1.5851,N,31.2504403,85,22,10.0949,W,-85.3694708,T,311.7,M,DH,KENSY,,,,
2025/02/20,329.0,A,AL,OZR,FORT NOVOSEL (OZARK),US,06,OZR,LD,OM,SHUTDOWN,2023/06/27,31,13,32.324,N,31.22564555,85,48,57.468,W,-85.81596333,G,,MR,OZ,BRYNT,212.0,OZ,NDB,
2025/02/20,447.0,A,AL,MGM,MONTGOMERY,US,10,MGM,LS,OM,OPERATIONAL IFR,1901/01/01,32,18,41.7971,N,32.3116103,86,30,38.1311,W,-86.51059197,T,239.7,MR,MG,MARRA,245.0,MG,NDB,
2025/02/20,511.0,A,AL,SEM,SELMA,US,33,SEM,LD,OM,OPERATIONAL IFR,1901/01/01,32,16,11.2399,N,32.26978886,86,55,38.7919,W,-86.92744219,T,236.2,MR,SE,POLLK,344.0,SE,NDB,
2025/02/20,818.0,A,AZ,RYN,TUCSON,US,06R,IVI,LS,OM,OPERATIONAL IFR,1980/10/30,32,6,28.0049,N,32.10777913,111,16,57.6611,W,-111.28268363,T,2457.6,M,IV,NIKEE,,,,
2025/02/20,880.0,A,AR,BVX,BATESVILLE,US,08,BVX,LE,OM,OPERATIONAL IFR,2005/09/01,35,42,11.5513,N,35.70320869,91,47,51.7484,W,-91.79770788,K,1193.0,MR,BV,ALMND,335.0,BV,NDB,
2025/02/20,964.0,A,AR,ELD,EL DORADO,US,22,ELD,LD,OM,OPERATIONAL IFR,1982/06/08,33,17,9.8483,N,33.28606897,92,43,41.3387,W,-92.72814963,K,140.0,MR,EL,LADOS,418.0,EL,NDB,
2025/02/20,1023.0,A,AR,HOT,HOT SPRINGS,US,05,HOT,LD,OM,OPERATIONAL IFR,1972/02/02,34,25,21.4078,N,34.42261327,93,11,22.7255,W,-93.18964597,T,472.8,MR,HO,HOSSY,385.0,HO,NDB,
2025/02/20,1035.0,A,AR,JBR,JONESBORO,US,23,JBR,LS,OM,OPERATIONAL IFR,1993/12/09,35,54,1.1481,N,35.90031891,90,32,46.5859,W,-90.54627386,T,246.3,M,JB,HNCOK,,,,
2025/02/20,1056.0,A,AR,LIT,LITTLE ROCK,US,04L,LIT,LD,OM,OPERATIONAL IFR,1955/01/08,34,40,8.3911,N,34.66899752,92,18,19.7695,W,-92.30549152,T,247.4,MR,LI,LASKY,353.0,LI,NDB,
2025/02/20,1056.0,A,AR,LIT,LITTLE ROCK,US,22R,AAY,LD,IM,OPERATIONAL IFR,2000/01/04,34,44,22.6828,N,34.73963411,92,12,58.1612,W,-92.21615588,T,256.5,M,,,,,,
2025/02/20,1056.0,A,AR,LIT,LITTLE ROCK,US,22R,AAY,LD,OM,OPERATIONAL IFR,1976/09/09,34,47,1.0038,N,34.78361216,92,9,33.8963,W,-92.15941563,T,249.8,M,AA,SHERR,,,,
2025/02/20,1142.0,A,AR,PBF,PINE BLUFF,US,18,PBF,LS,OM,OPERATIONAL IFR,1977/06/02,34,15,45.451,N,34.26262527,91,56,5.794,W,-91.93494277,G,215.0,M,PB,TUKER,,,,
2025/02/20,1165.0,A,AR,SRC,SEARCY,US,01,DSY,LD,OM,OPERATIONAL IFR,2003/12/25,35,7,21.04,N,35.12251111,91,45,41.78,W,-91.76160555,F,223.0,MR,DS,CERCY,375.0,DS,NDB,
2025/02/20,1186.0,A,AR,SGT,STUTTGART,US,36,TTL,LD,OM,OPERATIONAL IFR,2005/10/27,34,30,20.9423,N,34.5058173,91,34,54.3893,W,-91.5817748,Z,196.0,MR,TT,STUTT,338.0,TT,NDB,
2025/02/20,1353.0,A,CA,BUR,BURBANK,US,08,BUR,LS,OM,OPERATIONAL IFR,2011/09/15,34,11,58.5854,N,34.19960705,118,29,27.9273,W,-118.49109091,T,750.4,M,BU,BUDDE,,,,
2025/02/20,1986.0,A,CA,ONT,ONTARIO,US,26L,TWO,LD,IM,OPERATIONAL IFR,1982/06/25,34,3,17.924,N,34.05497888,117,34,47.8618,W,-117.57996161,T,923.6,M,,,,,,
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,OM,OPERATIONAL IFR,1992/02/12,34,11,58.3768,N,34.19954911,119,6,2.0521,W,-119.10057002,T,49.2,M,OX,PARDS,,,,
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,17R,SMF,LD,IM,OPERATIONAL IFR,1972/05/26,38,42,34.0974,N,38.7094715,121,36,3.7746,W,-121.6010485,T,23.0,M,,,,,,
2025/02/20,2128.0,A,CA,MCC,SACRAMENTO,US,34,FKZ,LS,MM,OPERATIONAL IFR,1901/01/01,38,38,42.774,N,38.645215,121,24,2.257,W,-121.40062694,A,,M,KZ,,,,,
2025/02/20,2154.0,A,CA,SBD,SAN BERNARDINO,US,06,SBD,LS,OM,OPERATIONAL IFR,1959/03/28,34,3,23.2991,N,34.05647197,117,21,58.0109,W,-117.36611413,T,971.7,R,SB,PETIS,397.0,SB,NDB,
2025/02/20,2251.0,A,CA,SMX,SANTA MARIA,US,12,SMX,LD,OM,OPERATIONAL IFR,1972/04/06,34,58,6.1838,N,34.96838438,120,32,4.9151,W,-120.53469863,T,127.1,M,SM,HILDY,,,,
2025/02/20,2573.0,A,CO,DEN,DENVER,US,34L,DXU,LD,IM,OPERATIONAL IFR,2003/07/31,39,50,58.2971,N,39.84952697,104,41,47.8092,W,-104.69661366,Z,5321.4,M,,,,,,
2025/02/20,2573.0,A,CO,DEN,DENVER,US,34R,OUF,LD,IM,OPERATIONAL IFR,1993/11/11,39,51,42.2879,N,39.86174663,104,41,13.9788,W,-104.68721633,Z,5345.0,M,,,,,,
2025/02/20,2573.0,A,CO,DEN,DENVER,US,35R,DPP,LD,IM,OPERATIONAL IFR,1993/11/11,39,49,46.7811,N,39.82966141,104,38,30.2697,W,-104.64174158,Z,5364.5,M,,,,,,
2025/02/20,2603.1,A,CO,FNL,FORT COLLINS/LOVELAND,US,33,FNL,LS,OM,OPERATIONAL IFR,1980/08/07,40,21,47.439,N,40.3631775,104,58,16.914,W,-104.971365,F,4957.0,MR,FN,COLLN,400.0,FN,NDB,
2025/02/20,2999.0,A,DE,ILG,WILMINGTON,US,01,ILG,LS,OM,OPERATIONAL IFR,1901/01/01,39,34,52.3723,N,39.58121452,75,36,50.0025,W,-75.61388958,T,21.6,MR,IL,HADIN,248.0,IL,NDB,
2025/02/20,3002.0,A,DC,IAD,WASHINGTON,US,01L,OIU,LD,IM,OPERATIONAL IFR,2008/11/20,38,56,33.3882,N,38.94260783,77,28,29.4318,W,-77.47484216,T,298.4,M,,,,,,
2025/02/20,3002.0,A,DC,IAD,WASHINGTON,US,19C,DLX,LS,IM,OPERATIONAL IFR,2005/04/12,38,58,22.945,N,38.97304027,77,27,33.4229,W,-77.45928413,T,263.5,M,,,,,,
2025/02/20,3002.0,A,DC,IAD,WASHINGTON,US,19R,ISU,LD,IM,OPERATIONAL IFR,2008/11/20,38,58,23.5162,N,38.97319894,77,28,27.8521,W,-77.47440336,T,275.0,M,,,,,,
2025/02/20,3128.1,A,FL,CEW,CRESTVIEW,US,17,CEW,LS,OM,OPERATIONAL IFR,1983/07/07,30,51,10.2714,N,30.85285316,86,32,11.7947,W,-86.53660963,T,261.0,MR,CE,KOBRA,201.0,CE,NDB,
2025/02/20,3198.0,A,FL,FMY,FORT MYERS,US,05,FMY,LS,OM,OPERATIONAL IFR,1975/07/31,26,30,58.0658,N,26.51612938,81,57,0.9711,W,-81.95026975,T,18.0,MR,FM,CALOO,341.0,FM,NDB,
2025/02/20,3210.0,A,FL,GNV,GAINESVILLE,US,29,GNV,LS,OM,OPERATIONAL IFR,1972/11/30,29,40,12.0556,N,29.67001544,82,10,19.6679,W,-82.17212997,T,113.5,MR,GN,WYNDS,269.0,GN,NDB,
2025/02/20,3250.1,A,FL,JAX,JACKSONVILLE,US,08,JAX,LS,IM,OPERATIONAL IFR,1974/10/01,30,29,43.5077,N,30.4954188,81,42,9.2543,W,-81.70257063,T,28.4,M,,,,,,
2025/02/20,3250.1,A,FL,JAX,JACKSONVILLE,US,08,JAX,LS,OM,OPERATIONAL IFR,1968/10/27,30,27,54.293,N,30.46508138,81,48,5.1325,W,-81.80142569,T,17.5,MR,JA,DINNS,344.0,JA,NDB,
2025/02/20,3250.1,A,FL,JAX,JACKSONVILLE,US,14,CZH,LS,OM,OPERATIONAL IFR,1973/07/12,30,32,37.6068,N,30.54377966,81,46,17.2521,W,-81.77145891,T,10.7,M,CZ,SONIA,,,,
2025/02/20,3250.1,A,FL,JAX,JACKSONVILLE,US,26,PEK,LS,OM,OPERATIONAL IFR,1975/05/29,30,31,41.3067,N,30.52814075,81,35,39.9773,W,-81.59443813,T,19.5,M,PE,DALTN,,,,
2025/02/20,3475.0,A,FL,PIE,ST PETERSBURG-CLEARWATER,US,18,PIE,LD,OM,OPERATIONAL IFR,1901/01/01,27,59,42.8659,N,27.99524052,82,42,13.8,W,-82.70383333,T,22.6,MR,PI,CAPOK,360.0,PI,NDB,
2025/02/20,3509.1,A,FL,TLH,TALLAHASSEE,US,27,PLQ,LD,IM,OPERATIONAL IFR,1986/06/05,30,23,29.5237,N,30.39153436,84,19,41.3741,W,-84.32815947,T,47.5,M,,,,,,
2025/02/20,3509.1,A,FL,TLH,TALLAHASSEE,US,27,PLQ,LD,OM,OPERATIONAL IFR,2005/08/31,30,23,29.1153,N,30.39142091,84,14,8.4559,W,-84.23568219,K,51.0,M,PL,PALEE,,,,
2025/02/20,3513.0,A,FL,TPA,TAMPA,US,01L,AMP,LD,IM,OPERATIONAL IFR,1977/06/10,27,57,39.6244,N,27.96100677,82,32,32.7564,W,-82.54243233,T,6.4,M,,,,,,
2025/02/20,3513.0,A,FL,TPA,TAMPA,US,19L,TPA,LD,IM,OPERATIONAL IFR,2005/09/30,27,59,23.6601,N,27.98990558,82,31,41.2251,W,-82.52811808,T,25.7,M,,,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,08L,HFW,LD,IM,OPERATIONAL IFR,1984/12/06,33,38,58.3145,N,33.6495318,84,26,30.5173,W,-84.44181036,T,1017.7,M,,,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,09L,HZK,LD,OM,OPERATIONAL IFR,1978/09/07,33,37,57.073,N,33.63252027,84,32,3.073,W,-84.53418694,K,,M,HZ,BURNY,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,09R,FUN,LD,IM,OPERATIONAL IFR,1901/01/01,33,37,54.5222,N,33.63181172,84,27,2.5364,W,-84.45070455,T,1029.2,M,,,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,10,OMO,LD,IM,OPERATIONAL IFR,2006/03/01,33,37,12.9816,N,33.62027266,84,27,2.5224,W,-84.45070066,T,1001.0,M,,,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,27L,FSQ,LD,IM,OPERATIONAL IFR,2013/09/12,33,37,54.59,N,33.63183055,84,24,52.99,W,-84.41471944,F,983.0,M,,,,,,
2025/02/20,3640.0,A,GA,ATL,ATLANTA,US,28,PKU,LD,IM,OPERATIONAL IFR,2006/03/01,33,37,13.0151,N,33.62028197,84,24,55.769,W,-84.41549138,T,982.2,M,,,,,,
2025/02/20,3650.0,A,GA,AGS,AUGUSTA,US,35,AGS,LS,OM,OPERATIONAL IFR,1901/01/01,33,17,13.036,N,33.28695444,81,56,48.7822,W,-81.94688394,T,298.9,MR,AG,BUSHE,233.0,AG,NDB,
2025/02/20,3728.0,A,GA,CSG,COLUMBUS,US,06,CSG,LS,OM,OPERATIONAL IFR,1901/01/01,32,27,7.0268,N,32.45195188,85,2,31.0241,W,-85.04195113,T,354.7,MR,CS,FENIX,355.0,CS,NDB,
2025/02/20,3799.8,A,GA,LSF,FORT MOORE (COLUMBUS),US,33,LSF,LS,MM,OPERATIONAL IFR,1901/01/01,32,18,56.01,N,32.31555833,84,58,25.05,W,-84.973625,R,223.6,M,SF,,,,,
2025/02/20,3799.8,A,GA,LSF,FORT MOORE (COLUMBUS),US,33,LSF,LS,OM,OPERATIONAL IFR,1901/01/01,32,15,49.68,N,32.2638,84,55,51.26,W,-84.93090555,R,201.9,M,LS,JMPER,219.0,,,
2025/02/20,3869.2,A,GA,LZU,LAWRENCEVILLE,US,25,TXP,LS,OM,OPERATIONAL IFR,1992/12/10,34,1,11.475,N,34.01985416,83,51,46.1663,W,-83.86282397,F,988.4,MR,TX,GWNET,419.0,TX,NDB,
2025/02/20,4017.0,A,GA,TBR,STATESBORO,US,32,BZQ,LS,OM,SHUTDOWN,2024/10/25,32,24,55.356,N,32.41537666,81,39,50.396,W,-81.66399888,F,125.0,R,BZ,BULLO,407.0,BZQ,NDB,
2025/02/20,4047.0,A,GA,OPN,THOMASTON,US,30,OPN,LD,MM,OPERATIONAL IFR,2009/04/23,32,56,54.4538,N,32.94845938,84,14,57.6157,W,-84.24933769,T,779.2,M,PN,,,,,
2025/02/20,4047.0,A,GA,OPN,THOMASTON,US,30,OPN,LD,OM,OPERATIONAL IFR,1994/12/08,32,55,8.5419,N,32.91903941,84,11,14.6839,W,-84.18741219,T,691.2,MR,OP,YATES,339.0,OP,NDB,
2025/02/20,4095.0,A,GA,AYS,WAYCROSS,US,19,AYS,LS,OM,OPERATIONAL IFR,1982/06/24,31,19,30.9283,N,31.32525786,82,23,49.4718,W,-82.3970755,K,109.7,MR,AY,WIKET,219.0,AY,NDB,
2025/02/20,4344.1,A,ID,TWF,TWIN FALLS,US,26,TWF,LS,OM,OPERATIONAL IFR,1973/06/28,42,28,43.1046,N,42.47864016,114,21,15.6322,W,-114.35434227,T,4066.5,MR,TW,STRIK,389.0,TW,NDB,
2025/02/20,4413.0,A,IL,BLV,BELLEVILLE,US,32R,JDU,LS,OM,OPERATIONAL IFR,1997/09/11,38,28,40.6818,N,38.47796716,89,44,16.3136,W,-89.73786488,T,421.7,MR,JD,GOOEY,385.0,JD,NDB,
2025/02/20,4431.0,A,IL,BMI,BLOOMINGTON/NORMAL,US,20,LHJ,LD,IM,OPERATIONAL IFR,2009/07/08,40,29,16.3881,N,40.48788558,88,54,21.3671,W,-88.9059353,T,843.8,M,,,,,,
2025/02/20,4431.0,A,IL,BMI,BLOOMINGTON/NORMAL,US,20,LHJ,LD,OM,OPERATIONAL IFR,2010/05/25,40,33,37.2657,N,40.56035158,88,52,28.6813,W,-88.87463369,T,772.2,MR,LH,EGROW,334.0,LH,NDB,
2025/02/20,4431.0,A,IL,BMI,BLOOMINGTON/NORMAL,US,29,BMI,LD,OM,OPERATIONAL IFR,1974/02/14,40,26,37.8002,N,40.44383338,88,46,24.775,W,-88.77354861,T,833.0,M,BM,ANNAY,,,,
2025/02/20,4458.8,A,IL,CPS,CAHOKIA/ST LOUIS,US,30L,CPS,LS,OM,OPERATIONAL IFR,1976/01/29,38,31,11.49,N,38.51985833,90,3,33.0839,W,-90.05918997,T,551.2,MR,CP,ACORE,350.0,CP,NDB,
2025/02/20,4477.0,A,IL,MDH,CARBONDALE/MURPHYSBORO,US,18L,MDH,LS,OM,OPERATIONAL IFR,1974/12/09,37,52,12.4012,N,37.87011144,89,14,43.9601,W,-89.24554447,T,408.6,MR,MD,CABBI,388.0,MD,NDB,
2025/02/20,4494.0,A,IL,CMI,CHAMPAIGN/URBANA,US,32R,CMI,LD,OM,OPERATIONAL IFR,1964/06/09,39,57,58.3979,N,39.96622163,88,10,56.783,W,-88.18243972,T,684.4,MR,CM,VEALS,407.0,CM,NDB,
2025/02/20,4503.0,A,IL,UGN,CHICAGO/WAUKEGAN,US,23,UGN,LS,OM,OPERATIONAL IFR,1973/03/08,42,27,50.542,N,42.46403944,87,48,4.9895,W,-87.80138597,T,586.9,MR,UG,WAUKE,379.0,UG,NDB,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,09C,OYG,LD,IM,OPERATIONAL IFR,2020/09/04,41,59,17.8812,N,41.98830033,87,56,5.0452,W,-87.93473477,T,680.4,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,09L,SAJ,LD,IM,OPERATIONAL IFR,2008/10/06,42,0,10.1934,N,42.0028315,87,55,47.4231,W,-87.92983975,T,668.8,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,09R,JAV,LD,IM,OPERATIONAL IFR,2022/06/06,41,59,2.0179,N,41.98389386,87,56,4.0128,W,-87.934448,F,669.0,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,10C,SXH,LD,IM,OPERATIONAL IFR,2013/10/17,41,57,56.5015,N,41.96569486,87,56,4.8681,W,-87.93468558,T,674.3,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,10L,MED,LD,IM,OPERATIONAL IFR,2016/10/17,41,58,8.5523,N,41.9690423,87,56,4.8866,W,-87.93469072,T,676.8,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,10X,IZJ,LD,IM,OPERATIONAL IFR,2017/06/22,41,57,25.9088,N,41.95719688,87,55,51.6695,W,-87.9310193,T,680.0,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,27C,UYJ,LD,IM,OPERATIONAL IFR,2020/09/04,41,59,17.9169,N,41.98831025,87,53,13.3671,W,-87.88704641,T,656.3,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,27L,IAC,LD,IM,OPERATIONAL IFR,2005/11/02,41,59,2.0361,N,41.98389891,87,53,13.539,W,-87.88709416,T,644.9,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,27R,ABU,LD,IM,OPERATIONAL IFR,2008/11/20,42,0,9.9864,N,42.002774,87,53,45.3008,W,-87.89591688,T,663.1,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,28C,VZE,LD,IM,OPERATIONAL IFR,2013/10/17,41,57,58.7451,N,41.96631808,87,53,19.1677,W,-87.88865769,T,648.0,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,28L,VQX,LD,IM,OPERATIONAL IFR,2015/10/15,41,57,26.9517,N,41.95748658,87,53,47.4584,W,-87.89651622,T,650.4,M,,,,,,
2025/02/20,4508.0,A,IL,ORD,CHICAGO,US,28R,TSL,LD,IM,OPERATIONAL IFR,2006/01/19,41,58,6.1128,N,41.96836466,87,52,49.1235,W,-87.88031208,T,649.5,M,,,,,,
2025/02/20,4508.6,A,IL,DPA,CHICAGO/WEST CHICAGO,US,02L,GVK,LS,OM,OPERATIONAL IFR,1992/01/09,41,48,38.7659,N,41.8107683,88,17,0.5303,W,-88.28348063,T,746.4,M,GV,SPNCE,,,,
2025/02/20,4508.6,A,IL,DPA,CHICAGO/WEST CHICAGO,US,10,DPA,LS,OM,OPERATIONAL IFR,1974/06/13,41,55,16.3915,N,41.92121986,88,22,30.588,W,-88.37516333,T,820.9,M,DP,LYLLE,,,,
2025/02/20,4562.1,A,IL,DNV,DANVILLE,US,21,DNV,LS,OM,OPERATIONAL IFR,1999/02/12,40,17,22.6252,N,40.28961811,87,31,47.4084,W,-87.52983566,T,699.7,MR,DN,JULIP,332.0,DN,NDB,
2025/02/20,4564.0,A,IL,DEC,DECATUR,US,06,DEC,LD,OM,OPERATIONAL IFR,1978/04/06,39,47,25.8939,N,39.79052608,88,57,13.7652,W,-88.95382366,Z,693.8,MR,DE,ELWIN,275.0,DE,NDB,
2025/02/20,4773.1,A,IL,IKK,KANKAKEE,US,04,IKK,LS,OM,OPERATIONAL IFR,1980/10/02,41,1,4.5094,N,41.01791927,87,54,13.4031,W,-87.90372308,T,669.2,MR,IK,LUKOW,272.0,IK,NDB,
2025/02/20,4850.0,A,IL,MWA,MARION,US,20,MWA,LS,OM,OPERATIONAL IFR,1975/11/13,37,50,20.9771,N,37.8391603,88,58,14.7303,W,-88.97075841,T,390.4,MR,MW,JONNY,382.0,MW,NDB,
2025/02/20,4858.1,A,IL,MTO,MATTOON/CHARLESTON,US,29,MTO,LS,OM,OPERATIONAL IFR,2017/06/14,39,26,32.7657,N,39.44243491,88,10,24.4719,W,-88.17346441,T,577.7,M,MT,ZEBRE,,,,
2025/02/20,4938.0,A,IL,PIA,PEORIA,US,13,GZX,LS,OM,OPERATIONAL IFR,1981/10/29,40,43,32.7965,N,40.7257768,89,48,15.9045,W,-89.80441791,T,695.1,M,GZ,ADLER,,,,
2025/02/20,4938.0,A,IL,PIA,PEORIA,US,31,PIA,LS,OM,OPERATIONAL IFR,1901/01/01,40,36,20.4458,N,40.60567938,89,35,35.6767,W,-89.59324352,T,600.6,MR,PI,TUNGG,356.0,PI,NDB,
2025/02/20,4958.0,A,IL,UIN,QUINCY,US,04,UIN,LS,OM,OPERATIONAL IFR,1901/01/01,39,53,12.7125,N,39.88686458,91,15,13.2926,W,-91.25369238,F,,MR,UI,QUINCY,293.0,UI,NDB,
2025/02/20,4974.0,A,IL,RFD,CHICAGO/ROCKFORD,US,07,UDY,LD,IM,OPERATIONAL IFR,1998/12/29,42,11,21.3117,N,42.18925325,89,7,22.051,W,-89.12279194,T,728.4,M,,,,,,
2025/02/20,5008.0,A,IL,SPI,SPRINGFIELD,US,04,SPI,LS,OM,OPERATIONAL IFR,1901/01/01,39,46,23.2399,N,39.77312219,89,45,35.6433,W,-89.75990091,T,603.3,MR,SP,HUSKK,382.0,SP,NDB,
2025/02/20,5008.0,A,IL,SPI,SPRINGFIELD,US,22,LQY,LS,OM,OPERATIONAL IFR,1996/12/05,39,54,43.2283,N,39.91200786,89,36,11.088,W,-89.60308,T,580.8,MR,LQ,LICOL,375.0,LQ,NDB,
2025/02/20,5008.0,A,IL,SPI,SPRINGFIELD,US,31,CJF,LS,OM,OPERATIONAL IFR,1996/01/04,39,47,40.5716,N,39.79460322,89,35,33.8658,W,-89.5927405,T,583.5,MR,CJ,CALDE,240.0,CJ,NDB,
2025/02/20,5090.1,A,IN,AID,ANDERSON,US,30,AID,LS,OM,OPERATIONAL IFR,1977/04/21,40,4,10.3043,N,40.06952897,85,30,39.18,W,-85.51088333,T,968.3,MR,AI,VIDEO,394.0,AI,NDB,
2025/02/20,5101.1,A,IN,GWB,AUBURN,US,27,GWB,LD,OM,OPERATIONAL IFR,2005/05/12,41,18,29.9461,N,41.30831836,84,56,39.1208,W,-84.94420022,Z,841.0,MR,GW,SHENK,227.0,GW,NDB,
2025/02/20,5192.0,A,IN,BAK,COLUMBUS,US,23,BAK,LS,OM,OPERATIONAL IFR,1976/01/29,39,19,19.7957,N,39.32216547,85,49,6.7631,W,-85.8185453,T,702.4,MR,BA,CLIFS,410.0,BA,NDB,
2025/02/20,5194.0,A,IN,CEV,CONNERSVILLE,US,18,SQK,LS,OM,OPERATIONAL IFR,1995/04/27,39,46,37.5959,N,39.77710997,85,7,47.6028,W,-85.12988966,Z,916.5,MR,SQ,PNTHR,227.0,SQ,NDB,
2025/02/20,5248.0,A,IN,EKM,ELKHART,US,27,OUP,LS,OM,OPERATIONAL IFR,1991/10/17,41,43,18.0652,N,41.72168477,85,54,7.1557,W,-85.90198769,Z,772.0,M,OU,SOUSA,,,,
2025/02/20,5282.0,A,IN,FWA,FORT WAYNE,US,05,HVD,LS,IM,OPERATIONAL IFR,1901/01/01,40,57,39.5907,N,40.96099741,85,12,53.5147,W,-85.21486519,T,808.3,M,,,,,,
2025/02/20,5282.0,A,IN,FWA,FORT WAYNE,US,05,HVD,LS,OM,OPERATIONAL IFR,1971/06/17,40,54,5.5292,N,40.90153588,85,17,20.0431,W,-85.28890086,T,819.5,M,HV,HOONS,,,,
2025/02/20,5370.5,A,IN,MQJ,INDIANAPOLIS,US,25,MQJ,LS,OM,OPERATIONAL IFR,1981/11/26,39,52,24.7938,N,39.87355383,85,46,52.9109,W,-85.78136413,Z,906.8,M,MQ,ELYSE,,,,
2025/02/20,5375.0,A,IN,IND,INDIANAPOLIS,US,05L,IND,LD,IM,OPERATIONAL IFR,1901/01/01,39,42,15.7098,N,39.70436383,86,19,24.4367,W,-86.32345463,T,735.9,M,,,,,,
2025/02/20,5375.0,A,IN,IND,INDIANAPOLIS,US,05R,OQV,LD,IM,OPERATIONAL IFR,1998/12/29,39,41,52.07,N,39.69779722,86,18,27.12,W,-86.30753333,T,784.4,M,,,,,,
2025/02/20,5388.11,A,IN,JVY,JEFFERSONVILLE,US,18,JVY,LS,OM,OPERATIONAL IFR,1990/08/23,38,28,26.2748,N,38.47396522,85,44,14.0097,W,-85.73722491,T,527.5,MR,JV,CATCH,331.0,JV,NDB,
2025/02/20,5412.0,A,IN,LAF,LAFAYETTE,US,10,LAF,LS,OM,OPERATIONAL IFR,1964/08/01,40,25,35.1376,N,40.42642711,87,3,6.9381,W,-87.05192725,T,677.2,MR,LA,EARLE,401.0,LA,NDB,
