EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,RWY_END_ID,ILS_LOC_ID,SYSTEM_TYPE_CODE,ILS_COMP_TYPE_CODE,COMPONENT_STATUS,COMPONENT_STATUS_DATE,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,LAT_LONG_SOURCE_CODE,SITE_ELEVATION,MKR_FAC_TYPE_CODE,MARKER_ID_BEACON,COMPASS_LOCATOR_NAME,FREQ,NAV_ID,NAV_TYPE,LOW_POWERED_NDB_STATUS
2025/02/20,5511.0,A,IN,MIE,MUNCIE,US,32,JNK,LS,OM,OPERATIONAL IFR,1977/03/14,40,10,51.1108,N,40.18086411,85,19,15.3025,W,-85.32091736,Z,978.3,MR,JN,BALLL,365.0,JN,NDB,
2025/02/20,5661.0,A,IN,SBN,SOUTH BEND,US,09R,UXW,LS,OM,OPERATIONAL IFR,1980/10/30,41,42,7.1575,N,41.70198819,86,26,53.6143,W,-86.44822619,T,739.9,M,UX,KNUTE,,,,
2025/02/20,5661.0,A,IN,SBN,SOUTH BEND,US,27L,SBN,LS,OM,OPERATIONAL IFR,1901/01/01,41,42,20.1835,N,41.70560652,86,13,8.4858,W,-86.21902383,T,750.4,MR,SB,MISHA,341.0,SB,NDB,
2025/02/20,5689.0,A,IN,HUF,TERRE HAUTE,US,05,HUF,LS,OM,OPERATIONAL IFR,1901/01/01,39,23,16.0981,N,39.38780502,87,23,51.6367,W,-87.39767686,T,557.4,MR,HU,YINNO,245.0,HU,NDB,
2025/02/20,5701.0,A,IN,VPZ,VALPARAISO,US,27,VPZ,LS,OM,OPERATIONAL IFR,1970/12/05,41,27,4.5346,N,41.45125961,86,52,38.0922,W,-86.87724783,T,740.9,MR,VP,SEDLY,212.0,VP,NDB,
2025/02/20,5871.0,A,IA,BRL,BURLINGTON,US,36,BRL,LS,OM,OPERATIONAL IFR,1972/12/14,40,39,15.3539,N,40.65426497,91,7,23.6511,W,-91.12323641,T,578.6,MR,BR,BURNS,390.0,BR,NDB,
2025/02/20,5950.0,A,IA,DSM,DES MOINES,US,31,DSM,LD,IM,OPERATIONAL IFR,2017/03/17,41,31,38.1185,N,41.52725513,93,38,51.5589,W,-93.64765525,K,956.4,M,,,,,,
2025/02/20,5957.0,A,IA,DBQ,DUBUQUE,US,36,FUQ,LD,OM,OPERATIONAL IFR,1980/01/01,42,18,32.1037,N,42.30891769,90,42,50.2715,W,-90.7139643,T,1002.4,M,FU,GOLDN,,,,
2025/02/20,5999.0,A,IA,FOD,FORT DODGE,US,06,FOD,LS,OM,OPERATIONAL IFR,1976/01/08,42,30,52.1748,N,42.514493,94,18,20.0817,W,-94.30557825,Z,1146.4,MR,FO,BARRO,341.0,FO,NDB,
2025/02/20,6341.0,A,IA,SUX,SIOUX CITY,US,13,OIQ,LS,OM,OPERATIONAL IFR,1979/05/17,42,27,36.5687,N,42.46015797,96,27,43.9739,W,-96.46221497,T,1104.8,MR,OI,TOMMI,305.0,OI,NDB,
2025/02/20,6348.0,A,IA,SPW,SPENCER,US,12,SPW,LS,OM,OPERATIONAL IFR,1993/04/01,43,14,2.4177,N,43.23400491,95,19,40.6042,W,-95.32794561,T,1422.1,MR,SP,SNORE,394.0,SP,NDB,
2025/02/20,6632.0,A,KS,GLD,GOODLAND,US,30,GLD,LD,OM,OPERATIONAL IFR,1976/12/09,39,17,37.7454,N,39.29381816,101,36,1.2127,W,-101.60033686,Z,3599.2,MR,GL,SHUGR,414.0,GL,NDB,
2025/02/20,6636.0,A,KS,GBD,GREAT BEND,US,35,GBD,LD,OM,OPERATIONAL IFR,1979/04/19,38,15,6.107,N,38.25169638,98,51,23.0277,W,-98.85639658,Z,1934.5,MR,GB,BABSY,419.0,GB,NDB,
2025/02/20,6650.1,A,KS,HYS,HAYS,US,34,HYS,LS,OM,OPERATIONAL IFR,1981/12/24,38,46,9.2217,N,38.76922825,99,15,4.6107,W,-99.25128075,Z,1978.0,MR,HY,NETTE,374.0,HY,NDB,
2025/02/20,6685.0,A,KS,HUT,HUTCHINSON,US,13,HUT,LS,OM,OPERATIONAL IFR,1901/01/01,38,7,25.3869,N,38.12371858,97,55,37.2789,W,-97.92702191,T,1619.4,R,HU,SALTT,404.0,HU,NDB,
2025/02/20,6690.0,A,KS,IDP,INDEPENDENCE,US,35,IDP,LD,OM,OPERATIONAL IFR,2017/04/26,37,3,56.9808,N,37.065828,95,46,39.9231,W,-95.77775641,T,803.3,M,ID,JEFFE,,,,
2025/02/20,6721.0,A,KS,LWC,LAWRENCE,US,33,JZM,LS,OM,OPERATIONAL IFR,1993/03/04,38,54,49.1375,N,38.9136493,95,9,13.49,W,-95.15374722,T,855.8,MR,JZ,NEWBN,338.0,JZ,NDB,
2025/02/20,6729.0,A,KS,LBL,LIBERAL,US,35,LBL,LS,OM,OPERATIONAL IFR,1979/12/27,36,57,52.4061,N,36.96455725,100,57,22.4932,W,-100.95624811,T,2846.0,MR,LB,PANCK,383.0,LB,NDB,
2025/02/20,6794.0,A,KS,EWK,NEWTON,US,17,CAC,LS,OM,OPERATIONAL IFR,1980/09/04,38,8,41.739,N,38.1449275,97,16,34.12,W,-97.27614444,K,1530.0,MR,CA,HARVS,395.0,CA,NDB,
2025/02/20,6811.0,A,KS,OJC,OLATHE,US,36,PKX,LC,OM,OPERATIONAL IFR,1996/04/25,38,45,11.2432,N,38.75312311,94,44,12.6502,W,-94.73684727,T,1102.5,MR,PK,HERBB,420.0,PK,NDB,
2025/02/20,6878.0,A,KS,SLN,SALINA,US,35,SLN,LS,OM,OPERATIONAL IFR,1976/11/04,38,40,53.4433,N,38.68151202,97,38,42.227,W,-97.64506305,Z,1318.3,MR,SL,FLORY,344.0,SL,NDB,
2025/02/20,6931.0,A,KS,TOP,TOPEKA,US,13,TOP,LS,OM,OPERATIONAL IFR,1901/01/01,39,7,13.6215,N,39.12045041,95,41,13.56,W,-95.6871,T,922.3,MR,TO,BILOY,521.0,TO,NDB,
2025/02/20,6975.4,A,KS,ICT,WICHITA,US,01L,TWI,LS,IM,OPERATIONAL IFR,1982/10/28,37,37,57.139,N,37.63253861,97,26,49.6801,W,-97.44713336,T,1317.9,M,,,,,,
2025/02/20,6975.4,A,KS,ICT,WICHITA,US,01L,TWI,LS,OM,OPERATIONAL IFR,1982/10/28,37,33,33.9381,N,37.55942725,97,28,51.7772,W,-97.48104922,T,1311.2,M,TW,CHITO,,,,
2025/02/20,6975.4,A,KS,ICT,WICHITA,US,01R,ICT,LD,OM,OPERATIONAL IFR,1901/01/01,37,34,41.4784,N,37.57818844,97,27,21.1454,W,-97.45587372,T,1315.2,MR,IC,PICHE,332.0,IC,NDB,
2025/02/20,6975.4,A,KS,ICT,WICHITA,US,19R,HOV,LS,OM,OPERATIONAL IFR,1972/10/12,37,44,16.6003,N,37.73794452,97,24,0.9982,W,-97.40027727,T,1325.3,M,HO,HOVER,,,,
2025/02/20,7055.0,A,KY,BWG,BOWLING GREEN,US,03,BWG,LS,OM,OPERATIONAL IFR,2017/05/25,36,52,47.8861,N,36.87996836,86,28,53.8865,W,-86.48163513,Z,613.9,MR,BW,NOORA,236.0,BW,NDB,
2025/02/20,7090.0,A,KY,CVG,COVINGTON,US,18R,CJN,LD,IM,OPERATIONAL IFR,2005/10/28,39,4,23.57,N,39.07321388,84,41,1.42,W,-84.68372777,F,856.0,M,,,,,,
2025/02/20,7090.0,A,KY,CVG,COVINGTON,US,36C,CVG,LD,IM,OPERATIONAL IFR,1970/07/30,39,1,53.9241,N,39.03164558,84,40,7.5094,W,-84.66875261,T,818.2,M,,,,,,
2025/02/20,7090.0,A,KY,CVG,COVINGTON,US,36L,VAC,LD,IM,OPERATIONAL IFR,2013/01/25,39,2,44.323,N,39.04564527,84,41,1.8019,W,-84.68383386,T,868.2,M,,,,,,
2025/02/20,7090.0,A,KY,CVG,COVINGTON,US,36R,EEI,LD,IM,OPERATIONAL IFR,1991/05/02,39,1,33.5681,N,39.02599113,84,38,48.5005,W,-84.64680569,T,898.7,M,,,,,,
2025/02/20,7138.6,A,KY,HOP,FORT CAMPBELL/HOPKINSVILLE,US,23,FKP,LD,OM,OPERATIONAL IFR,1978/03/23,36,44,12.883,N,36.73691194,87,24,49.516,W,-87.41375444,R,593.0,MR,FK,AIRBE,273.0,FK,NDB,
2025/02/20,7243.0,A,KY,SDF,LOUISVILLE,US,29,LKS,LC,OM,OPERATIONAL IFR,1901/01/01,38,8,41.4336,N,38.14484266,85,37,59.9002,W,-85.63330561,T,612.9,MR,LK,LAANG,414.0,LK,NDB,
2025/02/20,7243.0,A,KY,SDF,LOUISVILLE,US,35L,RLI,LD,IM,OPERATIONAL IFR,2003/09/09,38,9,20.7383,N,38.15576063,85,44,21.7991,W,-85.73938863,T,457.0,M,,,,,,
2025/02/20,7243.0,A,KY,SDF,LOUISVILLE,US,35R,JJM,LD,IM,OPERATIONAL IFR,1995/11/09,38,9,46.9327,N,38.16303686,85,43,23.1461,W,-85.72309613,T,464.3,M,,,,,,
2025/02/20,7312.0,A,KY,PAH,PADUCAH,US,05,PAH,LS,OM,OPERATIONAL IFR,1973/02/15,37,0,31.0074,N,37.00861316,88,50,11.9762,W,-88.83666005,T,475.7,M,PA,HABAN,,,,
2025/02/20,7425.0,A,LA,BTR,BATON ROUGE,US,13,BTR,LD,OM,OPERATIONAL IFR,2016/10/11,30,34,58.4351,N,30.58289863,91,12,39.7582,W,-91.21104394,T,68.4,MR,BT,RUNDI,284.0,BT,NDB,
2025/02/20,7541.0,A,LA,HDC,HAMMOND,US,18,HPF,LS,OM,OPERATIONAL IFR,1980/09/04,30,36,22.9648,N,30.60637911,90,25,16.0575,W,-90.42112708,T,94.1,MR,HP,ANGER,212.0,HP,NDB,
2025/02/20,7589.0,A,LA,LFT,LAFAYETTE,US,22L,LFT,LD,OM,OPERATIONAL IFR,1978/10/20,30,17,21.3849,N,30.28927358,91,54,28.6262,W,-91.90795172,T,20.7,MR,LF,LAFFS,375.0,LF,NDB,
2025/02/20,7594.3,A,LA,CWF,LAKE CHARLES,US,15,CWF,LS,OM,SHUTDOWN,2021/12/21,30,18,23.8922,N,30.30663672,93,11,46.3091,W,-93.19619697,K,23.0,MR,CW,MOSSY,418.0,CW,NDB,
2025/02/20,7658.0,A,LA,MLU,MONROE,US,04,MLU,LS,OM,OPERATIONAL IFR,1901/01/01,32,27,14.8284,N,32.454119,92,6,15.5116,W,-92.10430877,T,75.6,MR,ML,SABAR,392.0,ML,NDB,
2025/02/20,7658.0,A,LA,MLU,MONROE,US,22,MZR,LS,OM,OPERATIONAL IFR,1981/11/26,32,34,31.7695,N,32.57549152,91,57,43.9482,W,-91.96220783,T,67.0,M,MZ,BAIYU,,,,
2025/02/20,7675.0,A,LA,MSY,NEW ORLEANS,US,11,MSY,LD,IM,OPERATIONAL IFR,1901/01/01,29,59,50.2618,N,29.99729494,90,17,4.1774,W,-90.28449372,T,3.1,M,,,,,,
2025/02/20,7735.0,A,LA,SHV,SHREVEPORT,US,14,SHV,LD,IM,OPERATIONAL IFR,1978/04/20,32,27,20.4822,N,32.4556895,93,50,11.5566,W,-93.8365435,T,263.5,M,,,,,,
2025/02/20,7735.0,A,LA,SHV,SHREVEPORT,US,32,FOG,LS,OM,OPERATIONAL IFR,1975/06/19,32,22,20.9746,N,32.37249294,93,45,38.8557,W,-93.76079325,T,180.0,M,FO,FORBE,,,,
2025/02/20,7819.0,A,ME,AUG,AUGUSTA,US,17,AUG,LS,OM,OPERATIONAL IFR,1977/09/22,44,24,39.3098,N,44.41091938,69,51,38.3984,W,-69.86066622,K,239.0,MR,AU,DUNNS,366.0,AU,NDB,
2025/02/20,7825.0,A,ME,BGR,BANGOR,US,15,JVH,LD,IM,OPERATIONAL IFR,1984/01/19,44,49,12.0633,N,44.82001758,68,50,46.7197,W,-68.84631102,K,184.0,M,,,,,,
2025/02/20,7825.0,A,ME,BGR,BANGOR,US,15,JVH,LD,MM,OPERATIONAL IFR,1984/01/19,44,49,23.6858,N,44.82324605,68,51,3.4639,W,-68.85096219,K,158.0,M,VH,,,,,
2025/02/20,8215.0,A,ME,PWM,PORTLAND,US,11,PWM,LD,IM,OPERATIONAL IFR,2005/11/08,43,38,45.9728,N,43.64610355,70,19,46.7765,W,-70.32966013,T,63.8,M,,,,,,
2025/02/20,9180.0,A,MA,OWD,NORWOOD,US,35,OWD,LE,OM,OPERATIONAL IFR,1978/02/23,42,7,11.12,N,42.11975555,71,7,42.31,W,-71.12841944,T,181.4,MR,OW,STOGE,397.0,OW,NDB,
2025/02/20,9518.0,A,MI,APN,ALPENA,US,01,APN,LS,OM,OPERATIONAL IFR,1976/12/02,44,57,38.7787,N,44.96077186,83,33,36.3109,W,-83.56008636,T,725.9,MR,AP,FELPS,206.0,AP,NDB,
2025/02/20,9548.0,A,MI,BTL,BATTLE CREEK,US,23R,BTL,LS,OM,OPERATIONAL IFR,1901/01/01,42,21,43.1509,N,42.36198636,85,11,3.8943,W,-85.18441508,T,891.0,MR,BT,BATOL,272.0,BT,NDB,
2025/02/20,9614.0,A,MI,CAD,CADILLAC,US,07,MAY,LD,OM,OPERATIONAL IFR,2004/01/13,44,14,13.4708,N,44.23707522,85,32,50.3039,W,-85.54730663,T,1309.0,MR,MA,WEXOR,336.0,MA,NDB,
2025/02/20,9749.0,A,MI,DTW,DETROIT,US,03R,HUU,LD,IM,OPERATIONAL IFR,1977/11/03,42,11,36.5551,N,42.19348752,83,21,12.137,W,-83.35337138,T,631.1,M,,,,,,
2025/02/20,9749.0,A,MI,DTW,DETROIT,US,04L,HJT,LD,IM,OPERATIONAL IFR,2001/10/03,42,12,0.3838,N,42.20010661,83,23,7.8811,W,-83.38552252,T,645.2,M,,,,,,
2025/02/20,9749.0,A,MI,DTW,DETROIT,US,04R,DTW,LD,IM,OPERATIONAL IFR,1901/01/01,42,12,4.547,N,42.20126305,83,22,19.3737,W,-83.37204825,T,637.1,M,,,,,,
2025/02/20,9788.0,A,MI,ESC,ESCANABA,US,10,ESC,LD,OM,OPERATIONAL IFR,1977/10/06,45,43,21.8281,N,45.72273002,87,13,29.4148,W,-87.22483744,T,696.2,MR,ES,PIKLE,344.0,ES,NDB,
2025/02/20,9834.0,A,MI,GLR,GAYLORD,US,09,GLR,LS,OM,OPERATIONAL IFR,1998/01/01,45,0,52.6421,N,45.0146228,84,48,29.0999,W,-84.8080833,T,1385.1,MR,GL,BANGU,375.0,GL,NDB,
2025/02/20,9852.0,A,MI,GRR,GRAND RAPIDS,US,26L,GRR,LS,OM,OPERATIONAL IFR,1901/01/01,42,53,44.1762,N,42.8956045,85,22,42.8677,W,-85.37857436,T,797.0,MR,GR,KNOBS,263.0,GR,NDB,
2025/02/20,9852.0,A,MI,GRR,GRAND RAPIDS,US,35,DVS,LS,OM,OPERATIONAL IFR,1997/12/04,42,47,11.6294,N,42.78656372,85,29,49.3438,W,-85.49703994,T,800.3,M,DV,CALDO,,,,
2025/02/20,9881.0,A,MI,CMX,HANCOCK,US,32,CMX,LD,OM,OPERATIONAL IFR,1973/01/23,47,6,56.5194,N,47.11569983,88,24,4.422,W,-88.40122833,T,611.3,M,CM,GALEY,,,,
2025/02/20,9968.0,A,MI,IWD,IRONWOOD,US,27,IWD,LS,OM,OPERATIONAL IFR,1982/12/23,46,31,38.4207,N,46.52733908,90,2,29.827,W,-90.04161861,T,1271.7,M,IW,KLAAY,,,,
2025/02/20,9986.0,A,MI,AZO,KALAMAZOO,US,35,AZO,LS,OM,OPERATIONAL IFR,1901/01/01,42,7,51.8741,N,42.13107613,85,31,47.1314,W,-85.52975872,T,855.8,MR,AZ,AUSTN,371.0,AZ,NDB,
2025/02/20,10010.0,A,MI,LAN,LANSING,US,10R,CPQ,LS,OM,OPERATIONAL IFR,1977/10/06,42,46,43.3202,N,42.77870005,84,42,10.0139,W,-84.70278163,T,847.1,M,CP,FAMLI,,,,
2025/02/20,10049.0,A,MI,MBL,MANISTEE,US,28,MBL,LS,OM,OPERATIONAL IFR,1980/01/01,44,16,14.7453,N,44.27076258,86,8,34.3154,W,-86.14286538,T,677.9,MR,MB,JEPOT,254.0,MB,NDB,
2025/02/20,10235.1,A,MI,PHN,PORT HURON,US,04,PHN,LS,OM,OPERATIONAL IFR,1992/07/23,42,50,34.7995,N,42.84299986,82,35,48.0586,W,-82.59668294,T,634.8,MR,PH,PHURN,332.0,PH,NDB,
2025/02/20,10299.0,A,MI,MBS,SAGINAW,US,05,MBS,LS,OM,OPERATIONAL IFR,1967/10/12,43,27,41.3929,N,43.46149802,84,10,47.3981,W,-84.1798328,T,624.8,MR,MB,OLSTE,257.0,MB,NDB,
2025/02/20,10329.0,A,MI,CIU,SAULT STE MARIE,US,16,CIU,LS,OM,OPERATIONAL IFR,1978/01/26,46,19,55.9258,N,46.33220161,84,32,31.7972,W,-84.54216588,T,644.4,MR,CI,KOLOE,400.0,CI,NDB,
2025/02/20,10379.0,A,MI,TVC,TRAVERSE CITY,US,28,TVC,LS,OM,OPERATIONAL IFR,1971/08/13,44,44,4.3229,N,44.73453413,85,25,45.3,W,-85.42925,T,895.8,MR,TV,GWENN,365.0,TV,NDB,
2025/02/20,10512.0,A,MN,AXN,ALEXANDRIA,US,31,EEZ,LS,OM,OPERATIONAL IFR,1980/01/01,45,47,30.1765,N,45.79171569,95,18,19.9378,W,-95.30553827,T,1404.1,M,EE,TAMIE,,,,
2025/02/20,10576.0,A,MN,BRD,BRAINERD,US,23,BRD,LS,OM,OPERATIONAL IFR,1982/03/04,46,27,23.6668,N,46.45657411,94,1,20.9774,W,-94.02249372,T,1259.9,MR,BR,LAREW,251.0,BR,NDB,
2025/02/20,10653.0,A,MN,DLH,DULUTH,US,09,DLH,LS,IM,OPERATIONAL IFR,2001/10/02,46,50,33.2485,N,46.84256902,92,13,28.2666,W,-92.2245185,T,1429.9,M,,,,,,
2025/02/20,10653.0,A,MN,DLH,DULUTH,US,09,DLH,LS,OM,OPERATIONAL IFR,1964/10/31,46,50,44.8367,N,46.84578797,92,21,18.321,W,-92.35508916,T,1418.3,MR,DL,PYKLA,379.0,DL,NDB,
2025/02/20,10653.0,A,MN,DLH,DULUTH,US,27,JUD,LS,OM,OPERATIONAL IFR,1975/06/26,46,50,15.2855,N,46.8375793,92,3,14.7168,W,-92.054088,T,1090.0,M,JU,ANDOE,,,,
2025/02/20,10684.0,A,MN,FRM,FAIRMONT,US,31,FQJ,LS,MM,OPERATIONAL IFR,1995/02/02,43,37,59.6242,N,43.63322894,94,24,8.6372,W,-94.40239922,T,1156.5,M,QJ,,,,,
2025/02/20,10684.0,A,MN,FRM,FAIRMONT,US,31,FQJ,LS,OM,OPERATIONAL IFR,1995/02/02,43,34,25.0783,N,43.57363286,94,19,4.6646,W,-94.31796238,T,1145.3,MR,FQ,MONTZ,420.0,FQ,NDB,
2025/02/20,10692.0,A,MN,FFM,FERGUS FALLS,US,31,FFM,LS,MM,OPERATIONAL IFR,1994/01/06,46,16,26.4411,N,46.27401141,96,8,19.7212,W,-96.13881144,Z,1150.9,M,FM,,,,,
2025/02/20,10692.0,A,MN,FFM,FERGUS FALLS,US,31,FFM,LS,OM,OPERATIONAL IFR,1994/01/06,46,13,11.3388,N,46.21981633,96,3,27.6647,W,-96.05768463,Z,1187.1,MR,FF,HAMRE,337.0,FF,NDB,
2025/02/20,10737.0,A,MN,HIB,HIBBING,US,31,HIB,LS,OM,OPERATIONAL IFR,1972/02/17,47,18,5.0184,N,47.301394,92,42,13.7706,W,-92.70382516,T,1310.8,M,HI,FORBS,,,,
2025/02/20,10812.1,A,MN,MKT,MANKATO,US,33,MKT,LS,OM,OPERATIONAL IFR,1982/05/13,44,9,9.5492,N,44.15265255,93,52,16.8784,W,-93.87135511,T,1017.7,M,MK,RATEL,,,,
2025/02/20,10815.0,A,MN,MML,MARSHALL,US,12,GBY,LS,OM,OPERATIONAL IFR,1996/03/28,44,30,6.3089,N,44.50175247,95,54,39.5041,W,-95.91097336,Z,1180.2,MR,GB,GARNO,253.0,GB,NDB,
2025/02/20,10821.02,A,MN,LVN,MINNEAPOLIS,US,30,LVN,LS,OM,OPERATIONAL IFR,1985/03/14,44,35,13.1875,N,44.58699652,93,6,59.9571,W,-93.11665475,T,959.9,M,LV,LAAKE,,,,
2025/02/20,10824.0,A,MN,MSP,MINNEAPOLIS,US,12L,PJL,LD,IM,OPERATIONAL IFR,2003/11/25,44,53,39.694,N,44.89435944,93,13,25.8963,W,-93.22386008,T,845.3,M,,,,,,
2025/02/20,10824.0,A,MN,MSP,MINNEAPOLIS,US,12R,HKZ,LD,IM,OPERATIONAL IFR,2003/03/03,44,53,20.8698,N,44.8891305,93,14,12.7019,W,-93.23686163,T,840.0,M,,,,,,
2025/02/20,10824.0,A,MN,MSP,MINNEAPOLIS,US,30L,MSP,LD,IM,OPERATIONAL IFR,1901/01/01,44,52,19.4377,N,44.87206602,93,11,52.1826,W,-93.1978285,T,808.1,M,,,,,,
2025/02/20,10824.0,A,MN,MSP,MINNEAPOLIS,US,35,BMA,LD,IM,OPERATIONAL IFR,2005/09/08,44,51,49.9075,N,44.86386319,93,14,9.7433,W,-93.2360398,T,832.6,M,,,,,,
2025/02/20,10894.0,A,MN,PKD,PARK RAPIDS,US,31,PKD,LS,MM,OPERATIONAL IFR,1979/08/09,46,53,27.6154,N,46.89100427,95,3,29.6602,W,-95.05823894,T,1434.5,M,KD,,,,,
2025/02/20,10894.0,A,MN,PKD,PARK RAPIDS,US,31,PKD,LS,OM,OPERATIONAL IFR,1979/08/09,46,50,2.5377,N,46.83403825,94,58,32.0255,W,-94.97556263,T,1413.2,MR,PK,SPIDA,269.0,PK,NDB,
2025/02/20,10934.0,A,MN,RGK,RED WING,US,09,RGK,LS,OM,OPERATIONAL IFR,2002/03/18,44,35,52.1637,N,44.59782325,92,38,50.9278,W,-92.64747994,T,1042.7,MR,RG,REGUE,274.0,RG,NDB,
2025/02/20,10950.1,A,MN,RST,ROCHESTER,US,31,RST,LS,IM,OPERATIONAL IFR,2024/05/23,43,54,7.0203,N,43.90195008,92,29,3.4699,W,-92.48429719,F,1298.1,M,,,,,,
2025/02/20,10962.1,A,MN,STC,ST CLOUD,US,31,STC,LS,MM,OPERATIONAL IFR,1992/12/10,45,32,3.6388,N,45.53434411,94,2,35.6194,W,-94.04322761,T,1015.2,M,TC,,,,,
2025/02/20,10962.1,A,MN,STC,ST CLOUD,US,31,STC,LS,OM,OPERATIONAL IFR,1992/12/10,45,28,44.201,N,45.47894472,93,58,7.2626,W,-93.96868405,T,984.7,MR,ST,HUSSK,342.0,ST,NDB,
2025/02/20,11053.0,A,MN,RRT,WARROAD,US,31,SWE,LD,MM,OPERATIONAL IFR,1994/03/03,48,55,41.3232,N,48.92814533,95,19,50.5727,W,-95.33071463,T,1072.5,M,WE,,,,,
2025/02/20,11053.0,A,MN,RRT,WARROAD,US,31,SWE,LD,OM,OPERATIONAL IFR,1994/03/03,48,51,45.907,N,48.86275194,95,14,30.7584,W,-95.24187733,T,1083.9,MR,SW,ROADD,360.0,SW,NDB,
2025/02/20,11104.0,A,MN,OTG,WORTHINGTON,US,29,OTG,LS,MM,OPERATIONAL IFR,1993/07/22,43,38,52.8576,N,43.648016,95,33,23.5903,W,-95.55655286,T,1558.3,M,TG,,,,,
2025/02/20,11104.0,A,MN,OTG,WORTHINGTON,US,29,OTG,LS,OM,OPERATIONAL IFR,1993/07/22,43,37,2.5834,N,43.61738427,95,27,50.6697,W,-95.46407491,T,1510.9,MR,OT,WONDD,277.0,OT,NDB,
2025/02/20,11140.1,A,MS,HSA,BAY ST LOUIS,US,18,HSA,LS,OM,OPERATIONAL IFR,2003/03/20,30,27,4.8416,N,30.45134488,89,27,19.8462,W,-89.45551283,T,94.2,R,HS,HANCO,221.0,HS,NDB,
2025/02/20,11194.51,A,MS,GTR,COLUMBUS/W POINT/STARKVILLE,US,18,GTR,LS,OM,OPERATIONAL IFR,1973/05/11,33,32,1.3822,N,33.53371727,88,35,33.6105,W,-88.59266958,T,179.0,M,GT,MOOED,,,,
2025/02/20,11197.0,A,MS,CRX,CORINTH,US,18,UUR,LS,OM,OPERATIONAL IFR,1996/05/23,35,0,55.9804,N,35.01555011,88,36,56.4909,W,-88.61569191,T,510.4,MR,UU,SEYER,334.0,UU,NDB,
2025/02/20,11244.0,A,MS,GLH,GREENVILLE,US,18L,GLH,LS,OM,OPERATIONAL IFR,1972/06/14,33,34,35.509,N,33.57653027,90,58,56.776,W,-90.98243777,G,120.0,M,GL,QUAAK,,,,
2025/02/20,11253.0,A,MS,GPT,GULFPORT,US,14,GPT,LS,OM,OPERATIONAL IFR,1972/06/08,30,29,7.9994,N,30.48555538,89,9,44.045,W,-89.16223472,T,84.3,MR,GP,BAYOU,360.0,GP,NDB,
2025/02/20,11255.1,A,MS,PIB,HATTIESBURG-LAUREL,US,18,PIB,LS,OM,OPERATIONAL IFR,1974/08/02,31,33,31.4538,N,31.55873716,89,20,17.0742,W,-89.33807616,T,263.5,M,PI,PETAL,,,,
2025/02/20,11280.0,A,MS,JAN,JACKSON,US,16L,JAN,LS,IM,OPERATIONAL IFR,2008/03/27,32,19,50.2142,N,32.33061505,90,4,43.9045,W,-90.07886236,T,289.5,M,,,,,,
2025/02/20,11280.0,A,MS,JAN,JACKSON,US,16L,JAN,LS,OM,OPERATIONAL IFR,1964/02/27,32,24,45.0121,N,32.41250336,90,7,10.3377,W,-90.11953825,T,330.1,MR,JA,ALLEN,365.0,JA,NDB,
2025/02/20,11282.0,A,MS,HKS,JACKSON,US,16,JHF,LS,OM,OPERATIONAL IFR,1980/12/25,32,24,46.9159,N,32.41303219,90,15,40.6232,W,-90.26128422,T,314.0,MR,JH,BRENZ,260.0,JH,NDB,
2025/02/20,11333.1,A,MS,MCB,MC COMB,US,16,MCB,LS,OM,OPERATIONAL IFR,1974/08/29,31,15,16.2278,N,31.25450772,90,30,37.4985,W,-90.51041625,K,447.0,MR,MC,FERNI,413.0,MC,NDB,
2025/02/20,11375.1,A,MS,UOX,OXFORD,US,09,UVD,LC,OM,OPERATIONAL IFR,1988/06/02,34,23,6.4372,N,34.38512144,89,37,33.685,W,-89.62602361,T,413.4,MR,UV,TUNNG,426.0,UV,NDB,
2025/02/20,11462.0,A,MS,TUP,TUPELO,US,36,TUP,LD,OM,OPERATIONAL IFR,1983/07/07,34,10,49.3578,N,34.18037716,88,46,7.3267,W,-88.76870186,T,324.6,MR,TU,VERON,420.0,TU,NDB,
